region,disasterNumber,sandyDisaster,disasterType,incidentType,declarationDate,stateAbbreviation,state,county,applicantName,pnpStatus,damageCategoryCode,federalShareObligated,dateObligated,pwNumber,projectTitle,versionNumber,id
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Knott,KNOTT COUNTY WATER AND SEWER DISTRICT,0,F - Public Utilities,18318.71,2023-11-09T12:40:28.000Z,1084,707392 - Small Service Line Bores,0,9c0a8bca-be82-492f-bd5b-4ed663ca58fd
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Knott,KNOTT COUNTY WATER AND SEWER DISTRICT,0,F - Public Utilities,72657.23,2023-11-09T12:38:56.000Z,761,707418 - Zach Branch Water Line Exposure/Break,0,ad75bbec-de5c-44d9-ac90-67733243e748
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Knott,KNOTT COUNTY WATER AND SEWER DISTRICT,0,F - Public Utilities,45048.95,2023-11-09T12:38:56.000Z,848,707389 - Caney Creek at Alice Lloyd Sewer Lines,0,86431f6d-50bb-4967-81fa-08ae5d9af4b6
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Knott,KNOTT COUNTY WATER AND SEWER DISTRICT,0,B - Protective Measures,385354.76,2023-11-09T12:39:31.000Z,969,715000 - APP CERT Emergency Protective Measures & Emergency Repairs 100% Reimbursable (7/28/22 to 8/26/22),0,bd2e3d8c-c3de-4d6a-8dc3-be7ade6f09a6
1,4500,0,DR,Biological,2020-03-28T00:00:00.000Z,CT,Connecticut,Statewide,CONNECTICUT STATE COLLEGES & UNIVERSITIES,0,B - Protective Measures,371918.91,2023-11-07T13:17:04.000Z,665,691071 - COVID-19 Expenses,0,a20bf3ec-6335-44ac-84fa-5f1ac7457099
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Collier,"CYPRESS CONGREGATION OF JEHOVAH'S WITNESSES, INC.",1,Z - State Management,3421.31,2023-11-06T15:42:33.000Z,1338,734308 - Cypress Congregation of Jehovah's Witnesses Management Costs,0,380b1b3c-c0eb-451e-9743-846fcfa0b91e
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Hendry,HENDRY COUNTY SCHOOL DISTRICT,0,A - Debris Removal,10150.00,2023-11-06T15:44:25.000Z,1198,708202 - District Wide Debris Removal,0,4fff1196-0de6-4d0f-ab9b-8a4300a0441b
4,4680,0,DR,Hurricane,2022-12-13T00:00:00.000Z,FL,Florida,Indian River,INDIAN RIVER SHORES,0,G - Recreational or Other,14585.21,2023-11-09T13:23:00.000Z,126,705336 - Wooden Boardwalk/ Beach Sand,0,87041295-0613-4311-be88-c10c3b5d9220
6,4559,0,DR,Hurricane,2020-08-28T00:00:00.000Z,LA,Louisiana,Calcasieu,THE SOCIETY OF THE ROMAN CATHOLIC CHURCH,1,E - Public Buildings,1608031.43,2023-11-08T19:36:13.000Z,2147,167294 - St. Margaret School - Facilities,0,1f44a5ab-18b7-43f2-9422-4f3332f2989e
6,4559,0,DR,Hurricane,2020-08-28T00:00:00.000Z,LA,Louisiana,Calcasieu,LAKE CHARLES,0,G - Recreational or Other,1341745.20,2023-11-08T19:35:33.000Z,2527,177566 - Henry Heights Recreation Center,0,acaae6e0-93b3-4864-b862-531872c6b1b4
6,4570,0,DR,Hurricane,2020-10-16T00:00:00.000Z,LA,Louisiana,Lafayette,YOUNGSVILLE HOUSING AUTHORITY,0,E - Public Buildings,6241.05,2023-11-07T19:56:10.000Z,560,"186175 - ""App Cert"" Duplex 2009-2010",0,9aa3367e-2cb3-4e60-a268-234c874e2df4
6,4570,0,DR,Hurricane,2020-10-16T00:00:00.000Z,LA,Louisiana,Lafayette,YOUNGSVILLE HOUSING AUTHORITY,0,E - Public Buildings,5771.25,2023-11-07T19:56:54.000Z,562,"186493 - ""App Cert""-Duplex 1005-1006",0,6781825a-e0db-4382-a2e8-6e92e3dec5bc
6,4570,0,DR,Hurricane,2020-10-16T00:00:00.000Z,LA,Louisiana,Lafayette,YOUNGSVILLE HOUSING AUTHORITY,0,E - Public Buildings,7545.15,2023-11-07T19:56:09.000Z,559,"186173 - ""App Cert"" -Duplex 2011-2012",0,271da41d-bc26-4b39-8cbb-e4e38867063c
6,4570,0,DR,Hurricane,2020-10-16T00:00:00.000Z,LA,Louisiana,Lafayette,YOUNGSVILLE HOUSING AUTHORITY,0,E - Public Buildings,5771.25,2023-11-07T19:56:53.000Z,561,"186491 - ""App Cert"" Duplex 1003-1004",0,3314885f-5d68-43d1-9a4e-3eaf009106d7
6,4570,0,DR,Hurricane,2020-10-16T00:00:00.000Z,LA,Louisiana,Lafayette,YOUNGSVILLE HOUSING AUTHORITY,0,E - Public Buildings,5771.25,2023-11-07T19:57:13.000Z,563,"186494 - ""App Cert"" Duplex 1017-1018",0,2ef91593-6970-4c36-a130-1270124f186b
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE (PARISH),0,E - Public Buildings,114407.91,2023-11-06T14:55:31.000Z,2672,708735 - Thibodaux Health Unit,0,795e92aa-ee92-4e92-b6a1-c6dec923bb31
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,LAFOURCHE PARISH SCHOOL BOARD,0,E - Public Buildings,859480.13,2023-11-06T14:57:34.000Z,2683,"667119 - Project Group 2, Golden Meadow Upper & WS Lafargue Elementary School",0,d908b800-0cd9-46e1-b1af-ce7dfe4f7204
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,GREATER LAFOURCHE PORT COMMISSION,0,E - Public Buildings,313968.60,2023-11-06T14:58:11.000Z,2681,671000 - Site 10: Airport Terminal Building,0,ab4d9889-8e33-4b0f-8a69-8657a948f388
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Lafourche,"BAYOU CIVIC CLUB, INC.",1,E - Public Buildings,276090.30,2023-11-06T15:06:39.000Z,2554,725841 - Main Building Roof and Components,0,dd5c1c03-3504-4c2b-a3aa-d63c2090ef8b
7,4521,0,DR,Biological,2020-04-04T00:00:00.000Z,NE,Nebraska,Lancaster,DISTRICT ENERGY CORPORATION,0,B - Protective Measures,-6098.71,2023-11-06T12:33:36.000Z,350,242383 - DEC FEMA 2020,1,72c34ac7-b475-4f0a-a77c-476d602baafb
4,4712,0,DR,Severe Storm,2023-05-17T00:00:00.000Z,TN,Tennessee,Monroe,SWEETWATER UTILITIES BOARD,0,F - Public Utilities,20583.06,2023-11-08T19:15:56.000Z,45,725653 - DR4712TN - Sweetwater Utilities Board - Electrical Poles and Transformer Repairs,0,f43fb815-4e4c-4299-846b-55b954f61d06
1,4693,0,DR,Severe Storm,2023-03-15T00:00:00.000Z,NH,New Hampshire,Statewide,NH DEPARTMENT OF TRANSPORTATION,0,C - Roads and Bridges,24194.55,2023-11-08T19:47:55.000Z,42,722906 - NH Dept of Transp/Rd- NH 28A Alton-[STM-77509]/Rd- Browns Ridge Rd Ossipee [STM-77513]/Rd- NH 171 Ossipee [STM-77514]/Rd NH 113A Tamworth [STM-77517]/Rd Green Hill Rd Chatham- Shoulders [STM-,0,4107e815-2cda-4468-a867-7d0661530c09
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Bergen,RIDGEWOOD,0,B - Protective Measures,-126097.51,2023-11-08T17:36:10.000Z,65,142317 - Ridgewood Village COVID Claims up to May 30,5,1cee72d8-de6b-483f-8843-713c105b1459
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Bergen,HOLY NAME HOSPITAL,1,B - Protective Measures,748743.23,2023-11-08T21:58:46.000Z,2301,735412 - PW10 - Materials & Supplies: COVID-19 PPE Purchases,0,dc177531-fe06-448a-9300-dd2e597ae3c6
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Burlington,VIRTUA,1,B - Protective Measures,440431.79,2023-11-08T21:53:55.000Z,325,167425 - Material and Rented Equipment - Virtua,1,4e91826a-4e54-4d67-b95d-23a4b4b78afd
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Hudson,HUDSON COUNTY COMMUNITY COLLEGE,0,B - Protective Measures,-6318.00,2023-11-08T22:03:42.000Z,540,154927 - CoVID 19 Reimbursement HCCC 2,1,8510d752-1d93-4b63-b34c-f77b283113b2
2,4614,0,DR,Hurricane,2021-09-05T00:00:00.000Z,NJ,New Jersey,Hudson,TEMPLE BETH-EL JERSEY CITY,1,Z - State Management,141247.81,2023-11-06T16:47:33.000Z,2024,724179 - Temple Beth-El Cat. Z,0,dc88b75d-d518-4dc7-bff6-755918c7f01c
2,4597,0,DR,Snowstorm,2021-04-28T00:00:00.000Z,NJ,New Jersey,Morris,DENVILLE (TOWNSHIP OF),0,Z - State Management,-5990.44,2023-11-06T15:00:10.000Z,158,662025 -  CAT Z Management Cost,1,4210a885-f84f-4837-90ea-4dafe702c670
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,El Paso,EL PASO (COUNTY),0,B - Protective Measures,716824.34,2023-11-09T18:10:30.000Z,1186,736448 - Detention Health Cost 2,0,2804b008-7cd4-4800-9e9f-8c7e5cf2f9dc
6,4705,0,DR,Winter Storm,2023-04-21T00:00:00.000Z,TX,Texas,Franklin,FRANKLIN (COUNTY),0,A - Debris Removal,55798.61,2023-11-09T20:50:16.000Z,85,728844 - Franklin County Winter Storm 2023 Debris Removal Wide,0,21a6d968-2bd2-4bf7-8cb1-6df58250267f
6,1791,0,DR,Hurricane,2008-09-13T00:00:00.000Z,TX,Texas,Galveston,GALVESTON,0,E - Public Buildings,-117799.33,2023-11-08T19:30:05.000Z,14464,TR-119 Street's Department storage yard,3,f3c25b59-986d-4079-9e1e-4dc873c3da06
6,4572,0,DR,Hurricane,2020-12-09T00:00:00.000Z,TX,Texas,Galveston,LEAGUE CITY,0,Z - State Management,22289.52,2023-11-07T13:40:44.000Z,128,734344 - Management Costs,0,50f0490a-2ded-4ab6-9a85-3718d0a3d57f
2,4694,0,DR,Snowstorm,2023-03-15T00:00:00.000Z,NY,New York,Statewide,DEPT OF CORRECTIONAL SERVICES,0,B - Protective Measures,25674.84,2023-11-08T16:34:39.000Z,99,718811 - DCCS Snow Removal and associated cost,0,62c3ed00-b177-4002-ab86-945deeb71820
2,4694,0,DR,Snowstorm,2023-03-15T00:00:00.000Z,NY,New York,Erie,AKRON,0,B - Protective Measures,12426.08,2023-11-08T16:32:12.000Z,51,715853 - Emergency Protective Measures,0,a4432400-0b42-4d44-8329-3a23c0206dbc
2,4694,0,DR,Snowstorm,2023-03-15T00:00:00.000Z,NY,New York,Erie,TONAWANDA,0,B - Protective Measures,15396.98,2023-11-08T16:32:37.000Z,95,720403 - Snow Removal and associated costs.,0,ec68cd87-75c5-4947-a4ab-4d491ae2f096
2,4694,0,DR,Snowstorm,2023-03-15T00:00:00.000Z,NY,New York,Erie,ERIE COUNTY MEDICAL CTR,0,B - Protective Measures,38219.06,2023-11-08T16:34:15.000Z,75,721827 - Snow Removal and Associated Costs,0,c638e150-415a-484b-bf6a-cf1a164482fc
2,4694,0,DR,Snowstorm,2023-03-15T00:00:00.000Z,NY,New York,Suffolk,SOUTHAMPTON (TOWN OF),0,B - Protective Measures,6761.79,2023-11-08T16:33:00.000Z,82,720224 - Emergency Protective Measures,0,f2fe7941-7d4c-48b7-906e-cf58656aa922
2,4615,0,DR,Hurricane,2021-09-05T00:00:00.000Z,NY,New York,Suffolk,BROOKHAVEN (TOWN OF),0,C - Roads and Bridges,691511.71,2023-11-07T17:00:14.000Z,876,551294 - 4615- Brookhaven_Cat C_Sills Gully Road Drainage System,0,771ee75e-fafb-4e82-a4d5-62b82747e383
2,4625,0,DR,Hurricane,2021-10-08T00:00:00.000Z,NY,New York,Yates,JERUSALEM (TOWN OF),0,C - Roads and Bridges,1615545.00,2023-11-06T16:48:08.000Z,296,663675 - East Bluff Drive,0,ae414a27-9b72-4581-b994-00e4c2ee9453
5,4360,0,DR,Flood,2018-04-17T00:00:00.000Z,OH,Ohio,Hamilton,HAMILTON COUNTY ENGINEER,0,Z - State Management,-39290.78,2023-11-08T20:30:22.000Z,957,48024 - DAC - Direct Administrative Costs,1,f7e9c51e-bff9-4f33-8925-d3cad85518e9
5,4424,0,DR,Flood,2019-04-08T00:00:00.000Z,OH,Ohio,Morgan,HOMER (TOWNSHIP OF),0,Z - State Management,-243.25,2023-11-08T20:31:33.000Z,720,173877 - Homer Township Management Costs,1,ba99cde7-8c7c-4ba7-8702-0b0b49e60fce
6,4705,0,DR,Winter Storm,2023-04-21T00:00:00.000Z,TX,Texas,Williamson,HUTTO,0,A - Debris Removal,197071.22,2023-11-09T20:50:43.000Z,83,732875 - City of Hutto Debris Recovery,0,5fb8157a-bd15-4fa5-b0c1-2672bcb7b6ba
6,4706,0,DR,Tornado,2023-04-24T00:00:00.000Z,OK,Oklahoma,Pottawatomie,TECUMSEH,0,F - Public Utilities,12900.48,2023-11-09T21:22:08.000Z,10,723855 - City of Tecumseh Electric Poles,0,6875cd36-ca7f-4c82-8c2e-462fd92d5eff
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON,0,G - Recreational or Other,506786.40,2023-11-07T19:57:17.000Z,7538,12015 - Parks Dept.-Tranquility Fountain,0,9a11dd31-36f0-4989-b15b-d67f32c843eb
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON,0,E - Public Buildings,264253.47,2023-11-07T19:58:20.000Z,7261,46946 - Parks - Lake Houston Wilderness Park Lazy Creek,1,d2a68388-c291-4ea1-b35d-d8b27d596b26
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON,0,E - Public Buildings,236981.48,2023-11-07T19:59:00.000Z,7239,46948 - Lake Houston Wilderness Park Forest Cottage,1,716f952c-2f60-4bef-a8c1-e8721ea89c65
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Harris,ALLEY THEATRE,1,B - Protective Measures,53948.41,2023-11-07T18:56:40.000Z,1181,734633 - Covid-19 Alley FEMA Period of Performance 7/2/2022 - 5/11/2023,0,e668b5fc-5cf3-465a-a758-db0fa7586b30
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON METHODIST HOSPITAL,1,B - Protective Measures,664746.51,2023-11-07T18:59:06.000Z,1179,733175 - HMH Mixed Contract Labor after 7/2,0,923b7a23-58ee-41af-90fd-d9e83dc13919
6,4485,0,DR,Biological,2020-03-25T00:00:00.000Z,TX,Texas,Harris,HOUSTON METHODIST HOSPITAL,1,B - Protective Measures,62565.30,2023-11-07T18:59:31.000Z,1184,724604 - Houston Methodist July 2022-April 2023,0,81ada664-d39e-4774-b1bf-8e4040d88274
6,4572,0,DR,Hurricane,2020-12-09T00:00:00.000Z,TX,Texas,Orange,FIRST UNITED PENTECOSTAL,1,Z - State Management,11132.15,2023-11-07T13:41:03.000Z,129,690412 - Management Costs,0,61dd7c01-b026-46ef-b53a-e52f5aae1086
3,4512,0,DR,Biological,2020-04-02T00:00:00.000Z,VA,Virginia,York,YORK (COUNTY),0,B - Protective Measures,61026.03,2023-11-07T18:11:55.000Z,279,675071 - FEMA Supplies COVID-19,1,6da9fa6c-cbbc-43df-a00f-2a5220de656f
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,ORMOND BEACH,0,A - Debris Removal,1542819.24,2023-11-06T15:44:24.000Z,1114,693661 - Ormond Beach Debris Removal up to 75 days- 100%,0,f2a01044-8ec6-42d3-973b-ccca5384958b
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,SMA HEALTHCARE,1,E - Public Buildings,13986.00,2023-11-06T16:25:47.000Z,1221,707264 - Buildings Damaged/Calvin- App Cert,0,5c08c499-9661-4aba-841a-085da7be751e
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,"SOUTH DAYTONA, CITY OF",0,B - Protective Measures,357347.49,2023-11-09T18:37:44.000Z,1311,698513 - Emergency Protective Measures,0,3fc8916a-5134-44ff-857e-faccf83fe44f
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,"THE CHILES ACADEMY, INC.",1,E - Public Buildings,9679.05,2023-11-09T18:38:01.000Z,1261,706647 - Auditorium Bldg. 1,0,f5d46a7e-9c8d-496a-9c8d-ee4f55f55d14
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,STETSON UNIVERSITY,1,B - Protective Measures,45980.82,2023-11-09T18:39:02.000Z,1481,706919 - Campus Wide - Emergency Protective Measures- 3 Campuses -100% Cost Share,0,a66a644b-decb-4084-b82b-bf34b85b43f9
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,VOLUSIA (COUNTY),0,B - Protective Measures,448578.13,2023-11-09T18:30:24.000Z,1222,715623 - APP CERT EPM - Mosquito Abatement 75 day 100%,0,8130ac16-f6c4-4697-b089-6a9b3f42420b
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Volusia,SMA HEALTHCARE,1,E - Public Buildings,25123.50,2023-11-09T18:40:23.000Z,1246,708615 - Building NSB- App Cert,0,f1098016-d519-45bc-b800-d942c9534c94
7,4504,0,DR,Biological,2020-03-29T00:00:00.000Z,KS,Kansas,Marion,MARION (COUNTY),0,B - Protective Measures,20072.71,2023-11-09T22:43:35.000Z,185,709804 - Marion County Non-Congregate Sheltering (NCS),0,011310bc-a7c8-402f-8d84-11ed005d201b
7,4483,0,DR,Biological,2020-03-23T00:00:00.000Z,IA,Iowa,Marshall,MARSHALLTOWN,0,B - Protective Measures,4693.20,2023-11-07T14:07:51.000Z,972,723410 - COVID-19 PPE,0,1855298d-f2f8-4db2-bd40-bb156c85c601
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Highlands,HIGHLANDS COUNTY SCHOOL BOARD,0,E - Public Buildings,14533.84,2023-11-06T16:25:47.000Z,1268,704164 - APP CERT - DR 4673 Fl. Lake Placid High School,0,7226159b-9dd2-4234-8cef-fec2e59a4840
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Highlands,HIGHLANDS COUNTY SCHOOL BOARD,0,E - Public Buildings,4095.45,2023-11-09T18:36:57.000Z,1270,703546 - APP CERT - DR 4673 Fl. Cracker Trail- Fred Wild- Avon Park Middle- Schools,0,a38b992d-bc02-42d9-a93b-ef645aa1e017
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Highlands,HIGHLANDS COUNTY SCHOOL BOARD,0,G - Recreational or Other,5724.65,2023-11-09T18:37:19.000Z,1289,704175 - DR 4673 Fl. Firemans Field and Head Field,0,a17cac6a-bd6c-45c4-bb19-160cc16242f6
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Highlands,HIGHLANDS COUNTY SCHOOL BOARD,0,G - Recreational or Other,3308.46,2023-11-09T18:37:19.000Z,1297,704170 - DR 4673 Fl. Roger Scarborough Field,0,78e6afd8-d33d-4673-aed1-a0a5ce0aefa4
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Jefferson,JEFFERSON (PARISH),0,E - Public Buildings,11660.97,2023-11-06T14:53:54.000Z,2682,682952 - Nicholson Gymnasium Project,0,43ad1d10-efad-4a7f-98f7-1e02dbe4156d
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Jefferson,JOHN CURTIS CHRISTIAN SCHOOLS,1,Z - State Management,9937.38,2023-11-06T15:03:17.000Z,2423,661491 - Management Costs John Curtis Christian Schools,0,50f2c7b0-6c4b-4d48-8ebb-9d402ba30f43
5,4489,0,DR,Biological,2020-03-26T00:00:00.000Z,IL,Illinois,Cook,LOOKINGGLASS THEATRE COMPANY,1,Z - State Management,5721.25,2023-11-09T23:49:12.000Z,1768,735658 - Management Costs,0,bbedb455-9120-4dc1-93f9-a6b28c40926e
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Essex,"MENTAL HEALTH ASSOC OF ESSEX AND MORRIS, INC.",1,B - Protective Measures,7771.50,2023-11-08T21:57:29.000Z,2303,735381 - COVID-19 Project 6-90%,0,5d6c42a6-5fc8-46ab-98ed-159f609a3387
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Essex,ARC OF ESSEX COUNTY,1,B - Protective Measures,-4600.00,2023-11-08T22:04:48.000Z,878,165256 - Arc of Essex - PPE and Deep Cleaning,1,5023c675-969b-4d04-a2b5-5acde9435e53
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Essex,NEWARK PUBLIC SCHOOLS,0,B - Protective Measures,-320346.44,2023-11-08T22:05:16.000Z,1014,148208 - NPS Emergency Protective Measures,1,52844b37-369d-49e2-9f8c-d27ef082f126
2,4488,0,DR,Biological,2020-03-25T00:00:00.000Z,NJ,New Jersey,Essex,IRVINGTON (TOWNSHIP OF),0,B - Protective Measures,-6158.89,2023-11-08T22:07:58.000Z,1416,175704 - Materials Supplies,1,3dc090ad-8ec8-4b27-8c19-cd7caa9ea07a
2,4086,1,DR,Hurricane,2012-10-30T00:00:00.000Z,NJ,New Jersey,Essex,NEWARK,0,E - Public Buildings,-641.69,2023-11-06T12:51:24.000Z,3107,5100013 Storm Damaged Buildings,3,b84f49b5-af42-4066-a29b-3857e3e782cf
7,4665,0,DR,Flood,2022-08-08T00:00:00.000Z,MO,Missouri,St. Louis,HOUSING AUTHORITY OF ST. LOUIS COUNTY,0,E - Public Buildings,835390.71,2023-11-08T21:42:22.000Z,176,684905 - Primm Place,0,9b4e1da5-59ab-4daf-b744-6b4a77abf0a4
4,4528,0,DR,Biological,2020-04-05T00:00:00.000Z,MS,Mississippi,Covington,COLLINS,0,B - Protective Measures,1485.00,2023-11-08T12:17:35.000Z,181,153230 - COVID-19 (1),1,3b5f9d4d-42ac-4709-8876-cf9765a3c1b1
4,4697,0,DR,Severe Storm,2023-03-26T00:00:00.000Z,MS,Mississippi,Monroe,MONROE (COUNTY),0,C - Roads and Bridges,258902.25,2023-11-07T22:10:29.000Z,46,716132 - County-Wide Road and Shoulder Repair,0,80a9c209-974c-42ec-86c9-19ae02eaf9f2
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Anasco,ANASCO (MUNICIPIO),0,A - Debris Removal,1237893.47,2023-11-06T15:38:53.000Z,1388,687778 - SPA - Anasco - 100% Cost Share - Cat A - Debris Removal,0,756fd9ca-22d5-4a7e-9a3d-0d8d48ad0dbe
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Coamo,COAMO (MUNICIPIO),0,C - Roads and Bridges,16240.20,2023-11-08T14:48:42.000Z,816,697554 - Rio Chiquito Vado 3,0,a547ba5e-d9c7-4cf9-9843-0058e240cb5b
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Coamo,COAMO (MUNICIPIO),0,C - Roads and Bridges,52355.56,2023-11-08T14:49:30.000Z,1036,703863 - Sabaneta Box Culvert (Vado #3) - Coamo,0,42e132cd-991a-4c2f-a6cc-bd02c3546231
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Guayanilla,GUAYANILLA (MUNICIPIO),0,C - Roads and Bridges,725368.49,2023-11-07T19:52:06.000Z,10307,92430 - MGYM033 - Quebrada Honda,1,6cdf5dc3-18fb-4c85-ad79-4732ac26cf65
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Guaynabo,GUAYNABO (MUNICIPIO),0,C - Roads and Bridges,239266.35,2023-11-08T14:50:29.000Z,992,"697080 - Municipality Roads Lizardi Street, Los Burgos, La Vega and El Gato Roadways",0,8b3f2afd-d54f-4dea-9765-8441e1fc10ac
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Lajas,LAJAS (MUNICIPIO),0,C - Roads and Bridges,53293.25,2023-11-08T21:40:20.000Z,1265,702156 - La Parguera camino Paseo de los Guayacanes,0,62afe0b0-5376-4e65-82c2-d2c960af161b
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Mayaguez,MAYAGUEZ (MUNICIPIO),0,C - Roads and Bridges,365447.57,2023-11-06T15:07:45.000Z,7018,154653 - MMAY098 - Carretera Antonio Figueroa,2,d71ed56f-e81f-488c-9e2a-ea5c8ab88cce
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Naranjito,NARANJITO (MUNICIPIO),0,C - Roads and Bridges,4741727.01,2023-11-09T19:36:25.000Z,1456,"703855 - FIONA/MARIA/EQ - Municipality Road and Shoulder / CARR. 811 INTERIOR, CAMINO LOS PELUSAS, BO. CEDRO ABAJO",0,b373a89f-d2ad-4227-8da4-e6fd44cde7e9
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Penuelas,PENUELAS (MUNICIPIO),0,A - Debris Removal,932161.28,2023-11-09T01:53:32.000Z,783,693834 - Debris Removal,1,a1f72d13-f049-4b03-b9a4-1b02c4fba8f2
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Ponce,PONCE (MUNICIPIO),0,C - Roads and Bridges,485337.32,2023-11-08T14:51:01.000Z,562,701514 - Camino Berganzo 1,0,511bed0f-a818-4650-92a3-3a5acb433211
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Ponce,PONCE (MUNICIPIO),0,C - Roads and Bridges,32728.58,2023-11-08T14:51:41.000Z,1279,705511 - Camino El Tesoro Ford,0,0a351369-ebb7-4ceb-9ad5-40bd3a763101
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Ponce,PONCE (MUNICIPIO),0,C - Roads and Bridges,75104.13,2023-11-08T14:52:24.000Z,1541,705491 - Camino El Grillo Ford,0,3cbfb399-7eac-4a78-bf35-e35f44486e86
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Ponce,PONCE (MUNICIPIO),0,A - Debris Removal,708662.41,2023-11-09T01:52:41.000Z,1796,703136 - Debris Removal (90%-10%),0,6d3e4723-2785-46a2-9d17-608f9dc73849
2,4671,0,DR,Hurricane,2022-09-21T00:00:00.000Z,PR,Puerto Rico,Ponce,PONCE (MUNICIPIO),0,C - Roads and Bridges,408637.32,2023-11-09T18:25:20.000Z,1729,701543 - Camino El Hoyo de San Patricio,0,4f559145-457c-43dc-a1ac-58f7e31bdf8b
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Ponce,ICAR DIOCESIS DE PONCE,1,E - Public Buildings,856214.09,2023-11-07T14:52:19.000Z,11577,707074 - Colegio San Conrado - Ponce,0,e18afb80-5190-4f9f-8310-965451a64691
2,4339,0,DR,Hurricane,2017-09-20T00:00:00.000Z,PR,Puerto Rico,Ponce,PONTIFICAL CATHOLIC UNI OF PR SERVICE ASSOC INC,1,Z - State Management,315877.28,2023-11-07T14:54:51.000Z,10939,681838 - MPCUSA999 Management Cost Interim,3,28675e58-531e-44bf-98f1-730b73e75bfc
